,ss_username,cf_username,cf_rating,cc_username,cc_rating
5851,dheeraj1995,dheeraj1995,1578,dheeraj1995,1654
5852,mnithinkk,movingbit,1342.8,mnithinkk,1654
5853,surajmisal18,surajmisal18,1342.8,suraj_misal,1654
5854,hackforces,kvutxdy,1342.8,natsume_vn,1654
5855,Raiyan13,raiyan13,1342.8,raiyan13,1654
5856,khauf007,khauf007,1342.8,khauf007,1654
5857,a_shivu,shivesh_gupta,1342.8,shivesh0333,1654
5858,ishita_1,ishita_1,1342.8,ishita_1,1654
5859,bagheldevender,bagheldevender,1342.8,bagheldevender,1654
5860,blackpink,lilyblue,1342.8,aurorap,1654
5861,prateekD2000,raptor1357,1342.8,raptor1357,1654
5862,sam_abbas80,abbas80__,1342.8,sam_abbas80,1654
5863,himansingh241,himansingh241,1342.8,himansingh241,1654
5864,vidhisorte,vidhisorte,1342.8,vidhii16,1654
5865,ayerhs_7,ayerhs_7,1075,shreya_deep_7,1653
5866,problem_Solver2,poojitha_792,1125,poojitha_792,1653
5867,codingdn,s112,1156,s112,1653
5868,mohanji2526,mohan_gupta,1196,mohanji2526,1653
5869,coding_sourabh,coding_sourabh,1284,code_breaker06,1653
5870,ashraful_afruz,ashraful_afruz,1405,ashraful_afruz,1653
5871,akarsh1108,akarsh1108,1428,akarsh1108,1653
5872,bidanets,oldoldspice,1493,oldoldspice,1653
5873,ankusht,ankusht,1341.9,ankusht,1653
5874,ankur_777,ankur_singh_777,1341.9,ankursingh_777,1653
5875,mahapatraakash,mahapatraakash,1341.9,mahapatraakash,1653
5876,cp_prince_raj,games.princeraj,1341.9,leucippus,1653
5877,darkgladiator,utkarsh_09,1341.9,utkarsh_1999kr,1653
5878,SaJiDuR10,sajidur10,1341.9,sajidur10,1653
5879,Manan_27,not.manan,1123,manan27,1652
5880,muskanludhiyani,muskan160599,1212,muskan160599,1652
5881,otnim,lustre,1214,lustre,1652
5882,ishi_10,ishi_10,1298,ishita1003,1652
5883,ayushmittal98,ayushmittal98,1420,silent_98,1652
5884,__kira__,newb_ie,1434,mahbubsabuj2,1652
5885,xlr8,f.a.h.i.m,1518,fahim_ahmed,1652
5886,simp_,simp_,1636,simp_wc,1652
5887,matcoder,matcoder,1341.1,abhishek8899,1652
5888,shakil_iit_ju,shkl,1341.1,shakil2021,1652
5889,LordNeo,lordneo,1341.1,priyanshu_2001,1652
5890,harivii,harivii,1341.1,harivii,1652
5891,oossiiris,r_osiris,1341.1,oossiiris,1652
5892,progya,progya,1341.1,progya,1652
5893,shiva_raj,shiva_raj,839,the_expandable,1651
5894,_moosaisco28_,moosaisco28,950,abdullahmoosa,1651
5895,theviper123,gauravsinghh72,953,theviper123,1651
5896,liveoverflow,liveoverflow,986,liveoverflow,1651
5897,priyankaskumar,priyankaskumar,1130,priyankaskumar,1651
5898,colonel_bishop,gogofly,1145,colonel_bishop,1651
5899,GnanaPrakash27,gnanaprakash6839,1199,gnana_6839,1651
5900,Rana_Hossain,ranalive.hr,1244,rana9999,1651
5901,reet_khairha,reet_khairha,1293,reet_khairha,1651
5902,Coderboss,coderboss,1624,puspaul,1651
5903,aliencoder22,aliencoder22,1950,aliencoder22,1651
5904,c_h,coder-harshad,1340.3,coder_harshad,1651
5905,kumud0091,k_r_123,1340.3,k_r_123,1651
5906,kavania2002,kavania2002,1340.3,kavan155,1651
5907,sahil2311sharma,sahil2311sharma,1340.3,sahil2311sharm,1651
5908,rohith267,we_are_267,1340.3,vutukururohith,1651
5909,ayush_ar0204,ayush_ar0204,1340.3,ayush_ar0204,1651
5910,sukant_007,deadshot_007,1340.3,sukant007,1651
5911,N_K_E,n_k_e,1340.3,nahid_103,1651
5912,i_love_rao_khushboo,i_love_rao_khushboo,754,edith_3000,1650
5913,tanishgupta34,tanishgupta216,1118,g_taneesh12345,1650
5914,shiv1610,shiv1610,1178,shiv1610,1650
5915,rafaielanam,brain,1196,rafaielanam_12,1650
5916,Tharun0102,tharun0102,1200,tharun0102,1650
5917,aditya__,aditya_yadav,1293,adb21102001,1650
5918,Algeo3603,algeo3603,1319,alangeorge,1650
5919,chikuchhabria,chikuu007,1371,chikuchhabria,1650
5920,bombshot,bombshot,1445,bombshot,1650
5921,_icarus_,sky57,1457,basuki_,1650
5922,Avash,avasm,1478,avash12,1650
5923,bufferOverfloww,pranjal9415,1481,pranjal9415,1650
5924,Ahb_arif,ahb_arif,1493,ahb_arif,1650
5925,iame,iame,1525,iame,1650
5926,alif_biswas,hubybee,1528,alif_biswas,1650
5927,ale,ale,1659,alejf,1650
5928,akshathackos,akshathackos,1339.4,akshathackos,1650
5929,Samruddhi_09,samruddhi_09,1339.4,samruddhi_09,1650
5930,Dhvanil2220,dhvanil2220,1339.4,dhvanil_2220,1650
5931,1.34E+10,naveen_1729,1339.4,naveen219,1650
5932,Umama_alim,umama_alim,1339.4,umama_alim,1650
5933,aakarsh2126,aakarsh2126,1104,aakarsh2126,1649
5934,akshayshailesh,akshayshailesh,1140,akshayshailesh,1649
5935,PKP,pkp,1157,pkp007,1649
5936,raviparmar2002,raviparmar2002,1251,raviparmar2002,1649
5937,nightcrawler42,nightcrawler42,1431,codewiz1224,1649
5938,anonymous_k,ap_222,1448,anonymous_k,1649
5939,garvitbanga,swagman07,1649,bangs007,1649
5940,heliobdf,heliobdf,1751,heliobdf,1649
5941,kingsenior,kingsenior,1338.6,kingsenior,1649
5942,pmaik,pmaik,1338.6,maik,1649
5943,mahfuz31,mahfuz31,1338.6,mahfuz31,1649
5944,drunkenmaster,ninja_456,1338.6,ninja_456,1649
5945,ninja_456,ninja_456,1338.6,ninja_456,1649
5946,dawn_89,dawn_89,1338.6,dawn_89,1649
5947,gk,garvitk,1338.6,garvit98,1649
5948,tawhid,tawhidhassan,1338.6,tawhidhassan,1649
5949,lgycre,ankushdutt,1338.6,ankushdutt,1649
5950,geekblower,geekblower,869,geekblower,1648
5951,kumaran_14,kums_,1050,kumaran_14,1648
5952,HmRafid,rafid98,1063,hmrafid,1648
5953,sagar__bisht,sagar._.,1192,sagar509,1648
5954,anshyyy,anshuman9998,1220,codewithanshu,1648
5955,rsmnnit,rsmnnit,1246,rsmnnit,1648
5956,urdarinda,urdarinda,1274,urdarinda,1648
5957,Abrar535,abrar535,1298,battlejonin,1648
5958,nuhash_40,sabertooth,1470,nuhash_40,1648
5959,Rascalam,rascalam,1605,souvik08193,1648
5960,divyanshu1233,div12gau,1640,divyanshu1233,1648
5961,bappy38,legendary_loser,1840,bappy38,1648
5962,hasanhp,hasanul-bari,1337.8,hasanhp7,1648
5963,jatin_singh,jatin_singh28,1337.8,jatin_singh,1648
5964,ygtiwari,ygtiwari,1337.8,ygtiwari01,1648
5965,lonely_coder12,,1337.8,lonely_coder12,1648
5966,Rohitjain,rj33536,945,rohitj,1647
5967,deepak123s456,deepaksing,1081,deepak123s456,1647
5968,Sauravlal_2233,infinity1_1,1124,saurav_2233,1647
5969,binarybeast01,binarybeast101,1159,binarybeast101,1647
5970,srestha_152647,20je0975,1295,srestha_152647,1647
5971,dhruv_kun,dhruv_kun,1311,dhruv_kun,1647
5972,anurag_bhatt,_anurag,1434,anurag_bhatt,1647
5973,code_next_door,code_next_door,1553,code_next_door,1647
5974,nik09877,nik09877,1337,nik09877,1647
5975,farabi_Shafkat,farabi_shafkat,1337,farabi_shafkat,1647
5976,mohanjnv1,mohanjnv1,1337,mohanjnv1,1647
5977,pinku7499,pinku7499,1337,pinku7499,1647
5978,Sk21_code,coder_sayeed,998,sk21_code,1646
5979,kruncluzion,KrutarthPatel,1109,krutarthkp800,1646
5980,divyanshsikarwar,divyanshsikarwar,1126,divyanshsik,1646
5981,ripbeat,ripbeat,1150,rishi301296,1646
5982,amireripmav786,amireripmav786,1160,amir8682khan,1646
5983,nitishchaudhary44,nitishchaudhary44,1172,cnitish10,1646
5984,Grind_04,sid1204,1186,sidd04,1646
5985,BhuwaneshNainwal,bhuwanesh,1189,bhuwanesh,1646
5986,par4dox,par4dox,1210,par4dox,1646
5987,harshmishra061,harshmishra061,1214,harshmishra061,1646
5988,ragho,mr_raghav,1271,ragho,1646
5989,RaviSriTejaKuriseti,ravi_krst,1271,ravi_krst,1646
5990,tahir7044,tahir7044,1411,tahir0606,1646
5991,raghuramjee,ramjeeraghu,1461,raghuramjee,1646
5992,the_belal,the_belal,1336.1,the_belal,1646
5993,fight_club,manvi_tyagi,1336.1,manvityagi,1646
5994,wolverine97,wannacry97,1336.1,wannacry97,1646
5995,LLooSSeeRR,,1336.1,manjeet_,1646
5996,Hriday,hriday..garg,1336.1,mercury1508,1646
5997,fortunefavour,_aditya_,921,fortunefavours,1645
5998,ak149,immortal252,1107,ak149,1645
5999,ILLUSIONX,nimish19,1199,nimbooz,1645
6000,Ravishek,ravishekr7,1227,ravishek,1645
6001,NoobCoder001,noobcoder001,1229,arstheking123,1645
6002,rohanmali,rohanmali,1295,rohanmali,1645
6003,vivekdhir77,vivekdhir77,1312,vivekdhir77,1645
6004,AATIF,md_aatif,1335,aatif_7,1645
6005,adarshpagarwal,adarshpagarwal,1376,titan_thanos,1645
6006,sahilsinghss73,technophile.798,1497,sahilsinghss73,1645
6007,Helsac,oscaresmuyguapo,1510,helsac,1645
6008,cyan_coder,harshilbhatia2001,1559,harshilbhatia,1645
6009,alpha___q,alpha___q,1959,sahilsinghss73,1645
6010,mr__mk__12,mr__mk__12,1335.3,mkkrish43,1645
6011,sharif_05,sharifulislam,1335.3,sharif_05,1645
6012,real_ajay_sharma,ajay_sharma,1335.3,captain_india1,1645
6013,captain_india,ajay_sharma,1335.3,captain_india1,1645
6014,akk5597,akk5597,1335.3,akk5597,1645
6015,kusum019,kusum019,1335.3,kusum019,1645
6016,tganesanit,tganesanit,1335.3,tganesanit4490,1645
6017,vinay_goel21,vinay_goel_,1335.3,vinay_goel21,1645
6018,gnome_in_india,sauravgore97,767,code_cody97,1644
6019,agarwalsparsh639,agarwalsparsh639,929,spa_rsh639,1644
6020,sunil_4_0,sunil_1e,936,sunil_4_0,1644
6021,Isha_31,isha_31,1097,isha_31,1644
6022,fahim_ashab,chromium_fahim,1125,chromiumfahim,1644
6023,n1trob4ct3r,n1trob4ct3r,1205,n1trob4ct3r,1644
6024,abdude824,abdude824,1272,abhi__824__,1644
6025,mahedi279,12662,1348,hassan178,1644
6026,96koushikroy,96koushikroy,1428,koushikroy96,1644
6027,tarunchesetti,tarunchesetti,1334.5,tarunchesetti,1644
6028,badboy1496,badboy1496,1334.5,badboy1496,1644
6029,vishwasjha17,vishwasjha17,1334.5,vishwasjha17,1644
6030,PucchuCoder,pucchucoder,1334.5,yadav_pooja123,1644
6031,Harsh_Kumar,h.a.r.s.h,1334.5,har_sh_123,1644
6032,vinayak101,vinayak101,1334.5,vinayak101,1644
6033,vandanaa_aroraa,vandanaa_aroraa,1334.5,vandanaa_arora,1644
6034,nitin_bahekar,nitinbahekar,1334.5,nitin_bahekar,1644
6035,coder_doze,coder_doze,1334.5,coder_doze,1644
6036,yoyopolu,pollu,976,b2jena,1643
6037,kucho,kucho,1136,kucho,1643
6038,venom150,venom150,1140,illuminati08,1643
6039,TAUHID_786,tauhid786,1199,tauhid786,1643
6040,__goku__,__goku__,1234,gokuakasankalp,1643
6041,tarun_1801,tarun_1801,1235,tarun01801,1643
6042,darkshadow_ds,__kakarot__,1313,cisco_cr,1643
6043,pulkit697,pulkitgarg697,1340,pulkit697,1643
6044,AK_74u,srijon,1358,srijon28,1643
6045,thebon3096,thebon3096,1425,thebon3096,1643
6046,seeva92,seeva92,1438,shiva92,1643
6047,nivedh,nivedh,1477,nivedh1,1643
6048,evil_vegeta,sandeepkumar,1507,sandeep232,1643
6049,rks2607,rks2607,1507,rks2607,1643
6050,Biswadip_24,biswadip,1633,biswadip_24,1643
6051,smokescreen,smokescreen,1333.6,smokescreen,1643
6052,abir_075,abir_075,1333.6,abir_075,1643
6053,yash2040,yash2040,1333.6,yashu2040,1643
6054,khemchand,khemchand5487,1333.6,khem5487,1643
6055,KarimElSheikh,karimelsheikh,1333.6,karimelsheikh,1643
6056,DraqonLore,leafy_,1333.6,s1mple__,1643
6057,greenindia,greenindia,1333.6,greenindia,1643
6058,alfaijmansuri,alfaijmansuri,1333.6,dalfaijmansuri,1643
6059,shashankmankala,shashankmankala,806,shashank_1502,1642
6060,sultania23,pirates23,946,sultania23,1642
6061,700iq,700iq,986,notorious007,1642
6062,rajutsav1234,rajutsav1234,1116,rajutsav1234,1642
6063,spartan09,spartan009,1216,spartan009,1642
6064,amanjaiswal_20,amanjaiswal_20,1360,amanjaiswal_20,1642
6065,Shoriful_Islam,shoriful_islam,1332.8,shoriful_islam,1642
6066,zanam,zanhd,1332.8,zanhd,1642
6067,raja11sep,raja_11sep,1332.8,raja11sep,1642
6068,pra1nay7_313,,1332.8,pra1nay7_313,1642
6069,mahicool7,the_red_coder,1332.8,mahicool7,1642
6070,ace_coder,ace_coder,1332.8,ace_coder01,1642
6071,pandeyiyer,pandeyiyer,1332.8,pandeyiyer,1642
6072,guruc_134,guruc_134,1332.8,guruc134,1642
6073,Shubhobroto,shubhobroto,1100,shubhobroto_20,1641
6074,dharmender186,dharmenderlodhi186,1124,dharmender186,1641
6075,smart_jain,smart_jain,1183,smart_jain,1641
6076,prateek_mehra,prateek._.mehra,1269,prashnchinh,1641
6077,Quartz,codexter15,1300,atishayj_1522,1641
6078,ash,ash0904,1309,ash0904,1641
6079,aditikumari,aditikumari,1424,aditi_soni12,1641
6080,r0cket007,r0cket007,1479,r0cket007,1641
6081,PiasRoY,piasroy,1494,piasroy071,1641
6082,Farrius,farrius,1581,farrius,1641
6083,ashu098,alexashu,1641,ashu00,1641
6084,gasser,1,1651,gasser,1641
6085,hash0111,hash0111,1332,hash0111,1641
6086,joker4everyone,joker4everyone,1332,joker4everyone,1641
6087,AmitThakur045,beinglame,1332,beinglame123,1641
6088,devil_lived,devil_lived,1332,devil_lived,1641
6089,arpit165,agk16,1332,arpit165,1641
6090,Dancool_32,r_daniellivingston,1332,cool_dude_32,1641
6091,allexceed404,allexceed404,1332,allexceed404,1641
6092,Sahil_rb,rajeshpradhan,1332,sahilrb,1641
6093,Jitensid,jitensid,1119,jitensid_123,1640
6094,harryy_0112,harrydotin,1300,harryy_0112,1640
6095,33sakib33,bojji,1309,sakib33,1640
6096,Najat,najat,1406,najat1993,1640
6097,YazanRi,yazanri,1765,yazanri,1640
6098,anthonyhkf,anthonyhkf,1941,shinex,1640
6099,Yousuf_76,yousuf_76,1331.1,yousuf_76,1640
6100,av_i,humble,1331.1,ironman2507,1640
6101,str15,satyam_343,1331.1,str15,1640
6102,rdik,rdik,1331.1,rdik,1640
6103,A_B_Y1,singhumang305,676,umang_26,1639
6104,s_pandey05,spandey05,1090,s_pandey05,1639
6105,iam_aman,i_aman,1093,iam_aman,1639
6106,raikwar_amit,amitrai1603,1094,amitrai1603,1639
6107,chaitanya_goel,chaitanya_goel,1102,chaitanya_goel,1639
6108,henil_1718,henil_1718,1136,henil_1718,1639
6109,nigam_211,suyash.211.sn,1200,suyash_0211,1639
6110,Shubham_Bits,protocol117,1223,jshubhamphi0,1639
6111,srinathbalaji_99,srinathbalaji_99,1313,marcusfenix_99,1639
6112,D1VYANSHU,runtime____error,1404,dumbc0der,1639
6113,ujjval60,ujjvalsaini,1406,ujjval60,1639
6114,anish_sk,anish_sk,1590,anish_sk,1639
6115,jporwal09,jporwal09,1599,jporwal09,1639
6116,vivekiitism,123vivekverma,1330.3,vivek831,1639
6117,prabhat_bajpai,prabhat_bajpai,1330.3,prabhat_bajpai,1639
6118,bk222,bk222,1330.3,bk222,1639
6119,Ashutos_65_00,ashutos_65_00,902,ashutosh_6500,1638
6120,xakep8,xakep8,920,fake_xakep,1638
6121,Siddheshkarande_17,sid1017,1098,sid1017,1638
6122,sayan11,sayan_11_maitra,1162,sayan7586,1638
6123,himanshu_shriv4321,himanshu4321,1226,himanshu_shriv,1638
6124,kd83,kd83,1312,kushal12345,1638
6125,Soul,so_ul,1339,soul3,1638
6126,hchauhan7816,c_is_convention,1413,hchauhan7816,1638
6127,BUG_JR,bug-jr,1638,tc_abd,1638
6128,Rishabh144,john_coffey,1329.5,rishabh_144,1638
6129,Thundrbol8t,thundrbol8,1329.5,ankush789,1638
6130,Aadi_007,aadi_007,1329.5,aadi_003,1638
6131,sourav_gupta0401,sourav.gupta0401,1329.5,sourav_gupta04,1638
6132,jarvis211,jarvis211,1329.5,rajeevrau,1638
6133,shivamsachan142,shivamsachan142,1329.5,shivamsachan14,1638
6134,carpeNoctem,vijju532,1329.5,vijju532,1638
6135,polska742,vaibhav.polska,1038,ecbian_11,1637
6136,musicoder,musicoder,1090,musicoder,1637
6137,Singhrohit,mjak_mjak_me,1099,mjak_mjak_me,1637
6138,ssantosh12,ssantosh12,1114,ssantosh12,1637
6139,Aman_dutt,aman_mnnit,1215,aman_mnnit1,1637
6140,Amit_Mishra,kingsterdam,1273,amitcoder56,1637
6141,I_am_insane,i_am_insane,1372,shashank_09,1637
6142,metathor167,metathor123,1328.6,metathor412,1637
6143,bit_master_2205,bit_master_2205,1328.6,advait2205,1637
6144,vinayak42,vinuthegr8,1328.6,vinuthegr8,1637
6145,ThatDarkone,thatdarkone,1328.6,thatdarkone,1637
6146,prajjwalsingh,linter_linked,1328.6,prajjwal_rtr,1637
6147,karthickpdy,karthickpdy,1328.6,karthickpdy,1637
6148,prajjwal875,linter_linked,1328.6,prajjwal_rtr,1637
6149,tanmay_0116,,1328.6,tanmay_0116,1637
6150,siddharth_raja,siddharthraja2019,715,siddharthraja,1636
6151,iftekharweb,iftekharmd.shishir,1144,iftekharweb,1636
6152,11914002,svet,1217,svet,1636
6153,shubham2201,shubham2201,1233,shubham2201,1636
6154,n_sd,minnal,1257,n_sdsd,1636
6155,Sanjida_Pearl,black900,1321,blueumbrella,1636
6156,hahaharshita,hahaharshita,1329,hahaharshitaa,1636
6157,animesh328,animesh328,1333,animesh328,1636
6158,Protik_Nag,protiknag08,1408,protik_2015,1636
6159,dragon_twister,dragon_twister,1428,rusho_40,1636
6160,n_moles,anmol1point0,1482,anmol1point0,1636
6161,rashmi_09,taparia17rashmi,1487,rashmi0902,1636
6162,ehsan_sShuvo,ehsan_sshuvo,1493,ehsan_sshuvo,1636
6163,aman_sehrawat,somethingjustlikethis,1763,deadly_aman123,1636
6164,RKtheGREAT007,raj_gondalia,1327.8,rkthegreat007,1636
6165,rohanrtiwari,rohanrtiwari,1327.8,rohanrtiwari,1636
6166,adi_tdkr,adi_tdkr,1327.8,adi_tdkr,1636
6167,aditya7843,aditya7843,1327.8,aditya7843,1636
6168,jainsaahb,nikunj__j,1327.8,j_nikunj,1636
6169,abhay05,electroworm,1327.8,abhay09,1636
6170,Akshaymeister,akshaynigam90,1327.8,akshaymeister,1636
6171,Bishesh_Singh,bisheshsingh.99,1327.8,bishesh,1636
6172,cr7ritesh,cr7ritesh,1327.8,ggmudhn,1636
6173,gthakursonu,gaurav_thakur,813,gaurav__thakur,1635
6174,wozniak1991,gaurav_thakur,813,gaurav__thakur,1635
6175,Raftyy,raftyy,1111,raftyy_13,1635
6176,amit_mnnit,amit_mnnit,1253,alexsingh,1635
6177,saurabhsingz,saurabhsingz,1301,saurabhsingz,1635
6178,Iamravindra,iamravindra,1366,iamravindra,1635
6179,hurutta,hurutta,1436,abid_jawad,1635
6180,xsanchez,xsanchez,1442,xsanchez,1635
6181,shettypriyesh761,shettypriyesh,1479,priyesh761,1635
6182,Im_Amartya,im_amartya,1327,im_amartya,1635
6183,Minhaj_10,minhajumid,1327,minhaj_100,1635
6184,Drona,rohitangira,1327,rohitangira,1635
6185,preacher,dibya172000,1327,preacher17,1635
6186,prakhar415,jasoos_415,1327,prakhar415,1635
6187,gaurav_thakur,gaurav_thakur,1327,gaurav__thakur,1635
6188,Pranav_Raut,pranav_raut,1327,pranav_raut,1635
6189,jalotra,jalotra,987,jalotra,1634
6190,sanchit199,sanchit199,1178,imsotired,1634
6191,mr_kamran,mr_kamran,1259,mr_kamran,1634
6192,rahat_chy,rahat_chy,1354,rahat_chy,1634
6193,3methylbutane,3methylbutane,1388,methyl3butane,1634
6194,skmprohunt,skmprohunt,1326.1,skmprohunt,1634
6195,J_hossain,d-joker,1326.1,d_joker,1634
6196,Mahir101,we_dont_talk_anymore,1326.1,mls_sust,1634
6197,bhawna_,_bhawna,1326.1,bhawna_1407,1634
6198,virajudaysingh,virajudaysingh,1326.1,viraj_12345,1634
6199,vaibhavsharma30,vaibhav30,1326.1,vaibhv_300,1634
6200,pride_088,greed_088,1326.1,pride_088,1634
6201,Prabodh,prabodhswain,1326.1,prabodh_swain,1634
6202,zeusking4,adityadhiman12,719,adityadhiman12,1633
6203,navinkt,navin_pu,896,navinkti,1633
6204,samridhi1704,samridhi1704,897,ayshu_1704,1633
6205,imSahil,imsahil169,1062,im_sahil_123,1633
6206,mohakkhowal,mohakkhowal,1182,mohakkkk,1633
6207,akashrajak,aakashrajak02,1201,akash435,1633
6208,ujjwal_ab,ujjwal_ab,1260,ujjwal_ab,1633
6209,sigigtww,sgupta_2001,1262,sgupta_2001,1633
6210,utsav17,utsavtulsyan1234,1465,utsav1707,1633
6211,Raj_hemant,hemantraj712,1325.3,hemant_712,1633
6212,DeepChaklasiya,deep_chaklasiya,1325.3,db_chaklasiya,1633
6213,diGit,shikari9000,1325.3,shikari9000,1633
6214,abhi9av,abhi9av,1325.3,abhi9av,1633
6215,1.80E+08,saiteja099,586,saiteja099,1632
6216,enthusiastic_juhi,singh21juhi,978,singh21juhi,1632
6217,abhinav1602,abhinav160294,1082,abhinav160294,1632
6218,abhishek46tiwari,abhishek46tiwari,1111,ab_46,1632
6219,himanshu98,himanshu98,1188,himanshu98,1632
6220,Raviwarlord,007bond007,1299,raviwarlord,1632
6221,R_H,raghavjindal,1612,raghavjindal,1632
6222,adrsh23,adrsh23,1666,adrsh23,1632
6223,kgaurav123,kgaurav123,1324.5,kgaurav123,1632
6224,adityagoyal,adityagoyal,1324.5,aditya1829,1632
6225,barjinder_paul,barjinderpaul,1324.5,barjinder_paul,1632
6226,anant_0102,ananttiwari122002,1324.5,anant_0102,1632
6227,JVJplus,jvjplus,1324.5,jvjplus,1632
6228,knaresh10,knaresh10,1324.5,knaresh10,1632
6229,ckk,ckk142,883,ckk_563,1631
6230,csg33k,csgeek,1098,balajiyaswanth,1631
6231,kulkarni_anu,anu_kulkarni,1114,kulkarni_anu,1631
6232,Samia2001,samia2001,1166,samia2001,1631
6233,VP,vishwa_02,1208,vishwa_patel,1631
6234,ritik1503,paraboyyyy,1327,ritik1503,1631
6235,junaid255,trgt_26trgt,1328,trgt_26,1631
6236,yash_raj,yash_yr8,1396,yashraj98,1631
6237,aman_iiita,amanverma6528240,1461,aman_iiita,1631
6238,vedang122,vedang122,1474,vedang122,1631
6239,ItsmeCaptain1,itsmecaptain4700,1475,itsmecaptain1,1631
6240,TilakSN,tilaksn,1546,tilaksn,1631
6241,iamssuraj,iamssuraj,1323.6,iamssuraj,1631
6242,Mare12,kyubi_coder,1323.6,kami_solver,1631
6243,vishalMCE,vishalmce,1323.6,vishalsingh469,1631
6244,ank_kumar,ank_kumar,1323.6,ankitkumar2210,1631
6245,The_boi,ayush8750,1323.6,ayush_8750,1631
6246,sainagendra,sainagendra,1323.6,vsainagendra,1631
6247,akshitx10,akshitx10,1130,akshitx10,1630
6248,ritulaggarwal,ritulaggarwal,1218,ritulaggarwal,1630
6249,lpulkitl,pultik,1227,lpulkitl,1630
6250,shivali0810,shivali0810,1239,shivali0810,1630
6251,Mahmud008,axiomatic008,1261,secret_chef,1630
6252,porwal_ayush18,porwal_ayush18,1303,porwal_ayush18,1630
6253,TanzilTanmoy,tanmoy_,1375,tanziltanmoy21,1630
6254,_ashish_,targaryenwolf,1444,optimus_12345,1630
6255,__abhishek2012__,abhisheksrivastava,1477,abhishek177,1630
6256,shibly,shibly,1638,maksud,1630
6257,down100,down__,1322.8,justrifat,1630
6258,nfpranta,nfpranta,1322.8,nfpranta,1630
6259,prerakd,prerakd,1322.8,prerakd,1630
6260,pradeepgangwar,pradeepgangwar,1322.8,pradeepgangwar,1630
6261,ace_nishant,ace_nishant,1007,ace_nishant,1629
6262,rimmi_goWithFlow,rimmi_gowithflow,1060,riru9899,1629
6263,nirmit19,nirmitgupta941515,1105,nirmit19,1629
6264,runtime_terr0r,runtime_terr0r,1113,runtime_terr0r,1629
6265,RajatYadav,dark_shadow_rajat,1154,rajat9833,1629
6266,rk,rkstar1207,1228,rkstar1207,1629
6267,riya01_20,riya01_20,1238,riya01_20,1629
6268,gulshan2052,gulshan2052,1372,gulshan2052,1629
6269,error_12,error_12,1525,singh_shivansh,1629
6270,kushwah_1,kushwah_1,1589,kushwah_1,1629
6271,swapnilsaha,swapnilsaha,1624,swapnilsaha,1629
6272,Winnerdevil,winnerdevil,1322,winnerdevil1,1629
6273,Ab_Mahin,ab.mahin,1322,ab_mahin,1629
6274,mohitfps10,mohitfps10,1322,mohitfps10,1629
6275,Harsh_Gupta,simpcoder02,1322,sirius02,1629
6276,shyam1007,mittalshyam007,398,shyam_1007,1628
6277,Mayu008,mayu007,788,mayu008,1628
6278,deathBlade02,deathgod020,806,deathgod020,1628
6279,akshat_jha,gojo57,985,gojo57,1628
6280,akspa28,aks_28,1112,aks_2803,1628
6281,mayankandro_007,mayank01000,1125,mayankandro007,1628
6282,ArchishmanSengupta,archishman1808,1165,archi1808,1628
6283,agomi123,agomi123,1256,agomi12,1628
6284,enola,pallavipushpam2000,1294,enola3011,1628
6285,IamSPEED,tejasparse03,1306,tejasparse,1628
6286,aniketpatel,aniket7007,1326,aniket700,1628
6287,Divy_Agrawal,divy_agrawal,1359,divy_agrawal,1628
6288,abhi698_mnnit,abhinav698,1370,abhi698_mnnit,1628
6289,jaydeep1617,jaydeep1617,1594,jaydeep1617,1628
6290,EhsanP,imtiredboss,1907,ehsanp,1628
6291,arpapon,arp75,1321.2,ar_papon,1628
6292,satyam2006,,1321.2,satyam2006,1628
6293,ashutosh_0011,ashutosh_0011,1321.2,ashutosh_0011,1628
6294,ritikks235,ritikks235,1321.2,ritikks235,1628
6295,ajaykg6917,ajaykg6917,1321.2,ajay_mnc,1628
6296,amruthsaiporeddy,amruthsai,1321.2,amruth_sai,1628
6297,vaibhav1224,vaibhav1224,1321.2,vaibhav1224,1628
6298,naniraghu,naniraghu,978,naniraghu,1627
6299,breddreamer,breddreamer,996,breddreamer,1627
6300,jstkiddin,jstkiddin,1026,kashyap02,1627
6301,Sharia_Habib,sharia_habib,1092,sharia_habib13,1627
6302,shandilya0598,shandilya0598,1105,shandilya0598,1627
6303,rohitoberoi2000,rohitoberoi2000,1138,imrohitoberoi,1627
